route_id,route_code,stop_name,stop_id,stop_lat,stop_lon,heading_degrees,transfer_to_route_id,stop_type,parent_stop_id,route
92,4,Foster & Tripp,15478,41.975528,-87.734978,269,,bus,15478,92
92,4,Foster & Troy,15122,41.975828,-87.707043,270,,bus,15122,92
92,4,Foster & Virginia,4816,41.975948,-87.70276,273,,bus,4816,92
92,4,Foster & Washtenaw,4813,41.975822,-87.696385,280,,bus,4813,92
92,4,Foster & Western,17583,41.975973,-87.689693,262,49-North^;49-South^;49B-North^;49B-South^;X49-North^+;X49-South^+,bus,17583,92
92,4,Foster & Wolcott,4804,41.976141,-87.676246,269,,bus,4804,92
92,4,Jefferson Park Transit Center,14108,41.970515,-87.762191,310,85-North^;85-South^;85A-North^;85A-South^;Blue*,bus,14108,92
92,4,Kedzie & Catalpa,14876,41.980582,-87.708735,359,82-South^,bus,14876,92
92,4,Kimball & Balmoral,11121,41.979479,-87.713716,179,,bus,11121,92
92,4,Kimball & Berwyn,11122,41.977658,-87.713676,176,82-South^,bus,11122,92
92,4,Kimball & Catalpa,11120,41.98131,-87.713767,178,82-North^,bus,11120,92
92,4,Milwaukee & Gale,4844,41.970717,-87.76339,147,68-East^;88-East^;88-West^,bus,4844,92
92,4,Sheridan & Berwyn,1041,41.977927,-87.65514,180,136-North^+;136-South^+;146-South^+;147-North^+;147-South^+;151-North^;151-South^,bus,1041,92
93,1,California & Albion,11911,42.001142,-87.699787,356,,bus,11911,93
93,1,California & Ardmore,11903,41.98659,-87.699247,356,,bus,11903,93
93,1,California & Arthur,11910,41.999353,-87.699708,346,,bus,11910,93
93,1,California & Balmoral,11899,41.979407,-87.699008,348,,bus,11899,93
93,1,California & Berwyn,11898,41.977555,-87.69896,352,,bus,11898,93
93,1,California & Birchwood,11921,42.017433,-87.699565,0,,bus,11921,93
93,1,California & Bryn Mawr,11901,41.983038,-87.69912,0,,bus,11901,93
93,1,California & Catalpa,11900,41.981178,-87.699057,0,,bus,11900,93
93,1,California & Chase,11919,42.013802,-87.699643,351,,bus,11919,93
93,1,California & Devon,11909,41.997478,-87.699628,346,155-East^;155-West^,bus,11909,93
93,1,California & Estes,11916,42.010185,-87.699692,355,,bus,11916,93
93,1,California & Foster,11897,41.976155,-87.698897,0,92-East^;92-West^,bus,11897,93
93,1,California & Glenlake,11906,41.992138,-87.699453,360,,bus,11906,93
93,1,California & Granville,11907,41.993925,-87.699502,8,,bus,11907,93
93,1,California & Jarvis,11920,42.015622,-87.699628,360,,bus,11920,93
93,1,California & Lincoln,11902,41.985335,-87.699215,0,11-South^,bus,11902,93
93,1,California & Lunt,11915,42.008388,-87.699692,353,96-East^;96-West^,bus,11915,93
93,1,California & Morse,11914,42.006562,-87.699755,352,,bus,11914,93
93,1,California & North Shore,11912,42.002962,-87.699787,356,,bus,11912,93
93,1,California & Peterson,11905,41.990278,-87.699358,0,84-East^;84-West^,bus,11905,93
93,1,California & Pratt,11913,42.004757,-87.699803,5,,bus,11913,93
93,1,California & Rosemont,11908,41.995595,-87.699548,360,,bus,11908,93
93,1,California & Thorndale,11904,41.98853,-87.699327,0,,bus,11904,93
93,1,California & Touhy,11917,42.011982,-87.699643,18,96-East^;96-West^,bus,11917,93
93,1,California/Dodge & Howard,14732,42.019197,-87.699517,360,97-East^;97-West^,bus,14732,93
93,1,Davis Purple Line Station,14409,42.047855,-87.683448,184,201-West^;206-East^;Purple*,bus,14409,93
93,1,Dodge & Brummel,3524,42.021227,-87.699467,355,,bus,3524,93
93,1,Dodge & Church,13135,42.048182,-87.698992,319,,bus,13135,93
93,1,Dodge & Crain,14372,42.039145,-87.699152,357,,bus,14372,93
93,1,Dodge & Davis,14730,42.046807,-87.698913,5,,bus,14730,93
93,1,Dodge & Dempster,14374,42.040957,-87.69912,0,,bus,14374,93
93,1,Dodge & Emerson,12697,42.05202,-87.698833,355,206-West^,bus,12697,93
93,1,Dodge & Greenleaf,14370,42.037365,-87.699198,360,,bus,14370,93
93,1,Dodge & Greenwood,14376,42.042817,-87.699088,13,,bus,14376,93
93,1,Dodge & Keeney,14358,42.028097,-87.699384,1,,bus,14358,93
93,1,Dodge & Kirk,3526,42.024682,-87.699502,356,,bus,3526,93
93,1,Dodge & Lake,13112,42.04412,-87.698992,324,,bus,13112,93
93,1,Dodge & Lee,14368,42.035792,-87.699247,356,,bus,14368,93
93,1,Dodge & Main,18449,42.034197,-87.699217,2,,bus,18449,93
93,1,Dodge & Monroe,14364,42.030825,-87.699342,356,,bus,14364,93
93,1,Dodge & Mulford,3525,42.02283,-87.699548,0,,bus,3525,93
93,1,Dodge & Oakton,18450,42.02687,-87.699373,6,206-East^;206-West^;97-East^;97-West^,bus,18450,93
93,1,Dodge & Washington,14367,42.032517,-87.69931,2,,bus,14367,93
93,1,Emerson & Asbury,14735,42.052178,-87.69033,79,,bus,14735,93
93,1,Emerson & Ashland,14734,42.052123,-87.693858,89,,bus,14734,93
93,1,Emerson & Dewey,18045,42.0521,-87.695972,90,,bus,18045,93
93,1,Foster & Albany,4774,41.975742,-87.705827,90,,bus,4774,93
93,1,Foster & Francisco,4776,41.975782,-87.701552,90,,bus,4776,93
93,1,Foster & Virginia,4775,41.975767,-87.70268,88,,bus,4775,93
93,1,Kedzie & Ainslie,11893,41.97014,-87.70845,347,,bus,11893,93
93,1,Kedzie & Argyle,11894,41.972,-87.708497,347,,bus,11894,93
93,1,Kedzie & Carmen,11895,41.973812,-87.708577,355,,bus,11895,93
93,1,Kedzie & Foster,11896,41.975632,-87.708593,35,92-East^;92-West^,bus,11896,93
93,1,Kedzie & Lawrence,11892,41.968662,-87.708405,351,81-East^;81-West^,bus,11892,93
93,1,Lawrence & Christiana,11891,41.968455,-87.71228,148,81-East^;Brown*,bus,11891,93
93,1,Lawrence & Spaulding,3747,41.968376,-87.711144,90,81-West^,bus,3747,93
93,1,Maple & Clark,14408,42.050168,-87.684862,180,,bus,14408,93
93,1,Maple & Emerson,18345,42.051907,-87.684783,179,,bus,18345,93
93,2,California & Albion,11875,42.0013,-87.699787,172,,bus,11875,93
93,2,California & Ardmore,11883,41.986925,-87.699405,180,,bus,11883,93
93,2,California & Arthur,11876,41.999513,-87.699803,180,,bus,11876,93
93,2,California & Balmoral,11888,41.9796,-87.699137,179,,bus,11888,93
93,2,California & Berwyn,11889,41.977865,-87.69912,180,,bus,11889,93
93,2,California & Birchwood,11865,42.01764,-87.699692,175,,bus,11865,93
93,2,California & Bryn Mawr,11886,41.98334,-87.69931,181,,bus,11886,93
93,2,California & Catalpa,11887,41.981416,-87.699193,177,,bus,11887,93
93,2,California & Chase,11867,42.013992,-87.699723,168,,bus,11867,93
93,2,California & Devon,11877,41.997685,-87.699787,171,155-East^;155-West^,bus,11877,93
93,2,California & Estes,11870,42.010352,-87.699755,180,,bus,11870,93
93,2,California & Foster,11890,41.97606,-87.69904,178,92-East^;92-West^,bus,11890,93
93,2,California & Glenlake,11880,41.992337,-87.69958,178,,bus,11880,93
93,2,California & Granville,11879,41.994093,-87.699548,176,,bus,11879,93
93,2,California & Hollywood,11885,41.985112,-87.699358,176,,bus,11885,93
93,2,California & Jarvis,11866,42.01582,-87.699708,180,,bus,11866,93
93,2,California & Lincoln,11884,41.985843,-87.69939,180,11-North^;11-South^,bus,11884,93
93,2,California & Lunt,11871,42.00854,-87.699803,169,96-East^;96-West^,bus,11871,93
93,2,California & Morse,11872,42.006728,-87.699803,180,,bus,11872,93
93,2,California & North Shore,11874,42.003175,-87.699835,171,,bus,11874,93
93,2,California & Peterson,15018,41.990095,-87.699437,175,84-East^;84-West^,bus,15018,93
93,2,California & Pratt,11873,42.004932,-87.69985,176,,bus,11873,93
93,2,California & Rosemont,11878,41.995888,-87.699677,166,,bus,11878,93
93,2,California & Thorndale,11882,41.988752,-87.69947,176,,bus,11882,93
93,2,California & Touhy,11869,42.012172,-87.699755,173,96-East^;96-West^,bus,11869,93
93,2,Davis & Maple,12686,42.04706,-87.684783,270,201-East^,bus,12686,93
93,2,Davis & Oak,12687,42.047085,-87.686642,309,201-East^,bus,12687,93
93,2,Davis Purple Line Station,14409,42.047855,-87.683448,184,201-West^;206-East^;Purple*,bus,14409,93
93,2,Dodge & Brummel,3621,42.021352,-87.69958,186,,bus,3621,93
93,2,Dodge & Church,13156,42.048498,-87.69904,180,,bus,13156,93
93,2,Dodge & Cleveland,14363,42.030507,-87.699405,182,,bus,14363,93
93,2,Dodge & Crain,14373,42.039463,-87.699263,180,,bus,14373,93
93,2,Dodge & Dempster,18015,42.040775,-87.699247,173,,bus,18015,93
93,2,Dodge & Emerson,15543,42.051895,-87.698937,181,206-West^,bus,15543,93
93,2,Dodge & Evanston Township HS,14729,42.045392,-87.699088,182,,bus,14729,93
93,2,Dodge & Greenleaf,14371,42.037612,-87.699295,176,,bus,14371,93
93,2,Dodge & Greenwood,14377,42.042968,-87.699167,181,,bus,14377,93
93,2,Dodge & Keeney,14359,42.028554,-87.699503,181,,bus,14359,93
93,2,Dodge & Kirk,3619,42.024745,-87.699548,180,,bus,3619,93
93,2,Dodge & Lake,17911,42.0435,-87.699167,182,,bus,17911,93
93,2,Dodge & Lee,14369,42.03541,-87.69931,180,,bus,14369,93
93,2,Dodge & Main,12699,42.033995,-87.699358,193,,bus,12699,93
93,2,Dodge & Mulford,3620,42.023155,-87.699565,180,,bus,3620,93
93,2,Dodge & Oakton,14738,42.026755,-87.699517,184,206-East^;206-West^;97-East^;97-West^,bus,14738,93
93,2,Dodge & Washington,17908,42.032827,-87.69939,176,,bus,17908,93
93,2,Dodge/California & Howard,14739,42.019515,-87.699677,180,97-East^;97-West^,bus,14739,93
93,2,Emerson & Asbury,14737,42.052322,-87.689933,239,,bus,14737,93
93,2,Emerson & Dewey,18046,42.052187,-87.695582,268,,bus,18046,93
93,2,Emerson & Maple,12665,42.052163,-87.685148,263,,bus,12665,93
93,2,Emerson & Ridge,12666,42.05221,-87.687675,270,,bus,12666,93
93,2,Foster & Francisco,4815,41.975893,-87.701265,276,,bus,4815,93
93,2,Foster & Kedzie,4818,41.975813,-87.708497,270,,bus,4818,93
93,2,Foster & Spaulding,4819,41.975773,-87.710962,271,92-West^,bus,4819,93
93,2,Foster & Troy,15122,41.975828,-87.707043,270,,bus,15122,93
93,2,Foster & Virginia,4816,41.975948,-87.70276,273,,bus,4816,93
93,2,Kimball & Ainslie,11126,41.970359,-87.713503,179,82-North^;82-South^,bus,11126,93
93,2,Kimball & Carmen,11124,41.973787,-87.713615,180,,bus,11124,93
93,2,Kimball & Carmen,11125,41.972897,-87.713583,179,,bus,11125,93
93,2,Kimball & Foster,11123,41.975252,-87.713642,180,82-North^;82-South^;92-East^,bus,11123,93
93,2,Lawrence & Christiana,11891,41.968455,-87.71228,148,81-East^;Brown*,bus,11891,93
93,2,Maple & Church,12675,42.048785,-87.684703,351,201-West^,bus,12675,93
93,2,Oak & Church,14756,42.048363,-87.686753,51,,bus,14756,93
94,1,1303 S California,4196,41.864727,-87.695862,356,,bus,4196,94
94,1,1750 N California,3186,41.913563,-87.697037,0,,bus,3186,94
94,1,2800 S California,4182,41.84063,-87.69505,357,,bus,4182,94
94,1,2900 S California,4181,41.839883,-87.695003,2,,bus,4181,94
94,1,3154 S California,4178,41.835615,-87.694955,0,,bus,4178,94
94,1,47th Street & California,8095,41.80836,-87.694018,270,47-East^;47-West^,bus,8095,94
94,1,47th Street & Campbell,8092,41.808457,-87.687127,268,,bus,8092,94
94,1,47th Street & Rockwell,8093,41.808425,-87.689181,268,,bus,8093,94
94,1,47th Street & Washtenaw,8094,41.808385,-87.691626,265,,bus,8094,94
94,1,47th Street & Western Avenue,8091,41.808495,-87.684802,267,47-East^;47-West^;48-South^;49-North^;49-South^;X49-North^+;X49-South^+,bus,8091,94
94,1,51st Street & Campbell,9161,41.801037,-87.686848,89,51-East^;51-West^,bus,9161,94
94,1,51st Street & Rockwell,9160,41.801022,-87.689313,83,,bus,9160,94
94,1,51st Street & Washtenaw,9159,41.801005,-87.691745,84,,bus,9159,94
94,1,69th Street & Bell,10115,41.76844,-87.679436,268,,bus,10115,94
94,1,69th Street & Damen,17925,41.768514,-87.674036,268,67-West^,bus,17925,94
94,1,69th Street & Hoyne,10113,41.76848,-87.675931,269,67-East^,bus,10113,94
94,1,69th Street & Oakley,10116,41.768428,-87.68067,269,,bus,10116,94
94,1,71st Street & California,10121,41.764626,-87.692843,270,67-East^;67-West^,bus,10121,94
94,1,71st Street & Campbell,10118,41.764718,-87.685625,268,,bus,10118,94
94,1,71st Street & Rockwell,10119,41.764695,-87.687975,268,,bus,10119,94
94,1,71st Street & Washtenaw,10120,41.764655,-87.690473,269,,bus,10120,94
94,1,74th Garage,18057,41.758607,-87.671348,352,,bus,18057,94
94,1,74th Street & Damen,10906,41.759405,-87.673223,268,48-North^;48-South^;75-East^;75-West^,bus,10906,94
94,1,Belmont & California,7865,41.939339,-87.697495,90,77-East^;77-West^,bus,7865,94
94,1,Belmont & Washtenaw,7866,41.939349,-87.695459,95,77-East^;77-West^,bus,7866,94
94,1,California & 14th Street,4195,41.862548,-87.695782,355,,bus,4195,94
94,1,California & 16th Street,4193,41.859187,-87.695687,356,,bus,4193,94
94,1,California & 18th Street,4192,41.85736,-87.695592,350,,bus,4192,94
94,1,California & 19th Street,4191,41.855548,-87.695543,357,,bus,4191,94
94,1,California & 23rd Street,4187,41.850088,-87.695353,351,,bus,4187,94
94,1,California & 24th Boulevard,15244,41.848117,-87.695257,356,,bus,15244,94
94,1,California & 25th Street,4185,41.846457,-87.69521,15,,bus,4185,94
94,1,California & 26th Street,4184,41.844612,-87.695162,0,60-East^;60-West^,bus,4184,94
94,1,California & 30th Street,4180,41.838565,-87.69505,2,,bus,4180,94
94,1,California & 31st Street,4179,41.837403,-87.695003,360,,bus,4179,94
94,1,California & 33rd Street,4177,41.834177,-87.694908,357,,bus,4177,94
94,1,California & 35th Street,4176,41.829949,-87.694677,4,35-East^;35-West^,bus,4176,94
94,1,California & 36th Place,4174,41.827295,-87.694702,356,35-West^,bus,4174,94
94,1,California & 36th Street,4175,41.828257,-87.694717,356,35-East^,bus,4175,94
94,1,California & 38th Street,4173,41.824473,-87.694573,348,,bus,4173,94
94,1,California & 42nd Street,4169,41.817345,-87.694462,12,,bus,4169,94
94,1,California & 44th Street,4167,41.813705,-87.694352,356,,bus,4167,94
94,1,California & 45th Street,4166,41.811877,-87.694288,352,,bus,4166,94
94,1,California & 46th Street,4165,41.81001,-87.69424,358,,bus,4165,94
94,1,California & 51st Street,4161,41.800918,-87.693953,25,51-East^;51-West^,bus,4161,94
94,1,California & 52nd Street,4160,41.799107,-87.693922,357,,bus,4160,94
94,1,California & 53rd Street,4159,41.79727,-87.693875,356,,bus,4159,94
94,1,California & 54th Street,4158,41.795467,-87.69381,356,,bus,4158,94
94,1,California & 55th Street,4157,41.793583,-87.693763,356,55-East^;55-West^,bus,4157,94
94,1,California & 56th Street,4156,41.791802,-87.693715,0,,bus,4156,94
94,1,California & 57th Street,4155,41.789998,-87.693652,351,,bus,4155,94
94,1,California & 58th Street,4154,41.78813,-87.693637,0,,bus,4154,94
94,1,California & 59th Street,4153,41.786335,-87.693525,349,59-East^;59-West^,bus,4153,94
94,1,California & 60th Street,4152,41.784507,-87.693477,355,,bus,4152,94
94,1,California & 61st Street,4151,41.782647,-87.69343,351,,bus,4151,94
94,1,California & 62nd Street,4150,41.780858,-87.693382,355,,bus,4150,94
94,1,California & 63rd Street,14854,41.779508,-87.693318,350,63-East^;63-West^,bus,14854,94
94,1,California & 64th Street,4148,41.777123,-87.693287,0,,bus,4148,94
94,1,California & 65th Street,4147,41.775312,-87.693223,356,,bus,4147,94
94,1,California & 66th Street,4146,41.773532,-87.693175,352,,bus,4146,94
94,1,California & 68th Street,4144,41.769877,-87.693095,359,,bus,4144,94
94,1,California & 70th Street,4142,41.766205,-87.693048,360,,bus,4142,94
94,1,California & Altgeld,3194,41.926502,-87.697403,356,,bus,3194,94
94,1,California & Archer,14836,41.820365,-87.694527,305,62-North^;62-South^,bus,14836,94
94,1,California & Armitage,3188,41.917385,-87.697102,349,73-East^;73-West^,bus,3188,94
94,1,California & Augusta,17154,41.899465,-87.696608,0,,bus,17154,94
94,1,California & Barry,3201,41.937445,-87.697657,0,,bus,3201,94
94,1,California & Cermak,14606,41.851852,-87.6954,0,21-East^;21-West^,bus,14606,94
94,1,California & Chicago,3175,41.896015,-87.696657,352,66-East^;66-West^,bus,3175,94
94,1,California & Cortland,3187,41.915605,-87.69707,0,,bus,3187,94
94,1,California & Diversey,15218,41.932422,-87.697578,358,76-East^;76-West^,bus,15218,94
94,1,California & Division,14833,41.903251,-87.696817,358,70-East^;70-West^,bus,14833,94
94,1,California & Evergreen,3181,41.9056,-87.69683,352,,bus,3181,94
94,1,California & Fillmore,4198,41.867795,-87.695877,358,,bus,4198,94
94,1,California & Fullerton,17337,41.92515,-87.69734,352,74-East^;74-West^,bus,17337,94
94,1,California & George,3199,41.934623,-87.69761,356,,bus,3199,94
94,1,California & Harrison,4203,41.873612,-87.6961,354,7-East^;7-West^,bus,4203,94
94,1,California & Hirsch,3182,41.906513,-87.696863,352,,bus,3182,94
94,1,California & Jackson,14609,41.877387,-87.696147,0,126-East^;126-West^,bus,14609,94
94,1,California & Lake (Green Line),4212,41.884222,-87.696417,0,Green*,bus,4212,94
94,1,California & Le Moyne,3183,41.908318,-87.696958,350,,bus,3183,94
94,1,California & Lithuanian Plaza/69th Street,4143,41.76804,-87.693017,359,,bus,4143,94
94,1,California & Logan,3196,41.92898,-87.69745,348,,bus,3196,94
94,1,California & Madison,14611,41.881018,-87.69629,356,20-East^;20-West^,bus,14611,94
94,1,California & Marquette Rd,4145,41.77164,-87.693112,356,,bus,4145,94
94,1,California & Milwaukee,3192,41.922662,-87.697292,356,56-North^;56-South^,bus,3192,94
94,1,California & North Ave,15231,41.910678,-87.696973,356,72-West^,bus,15231,94
94,1,California & Ogden,4194,41.861032,-87.69575,0,157-East^;157-West^;18-East^;18-West^,bus,4194,94
94,1,California & Palmer (Blue Line),3191,41.921803,-87.69726,350,Blue*,bus,3191,94
94,1,California & Pershing,4172,41.822535,-87.694527,355,39-East^;39-West^,bus,4172,94
94,1,California & Point,3189,41.919325,-87.697148,345,,bus,3189,94
94,1,California & Polk,4201,41.871028,-87.696005,359,,bus,4201,94
94,1,California & Pope John Paul II/43rd St,4168,41.815508,-87.694398,356,,bus,4168,94
94,1,California & Potomac,3180,41.904653,-87.696815,348,,bus,3180,94
94,1,California & Roosevelt,4197,41.866435,-87.695877,360,12-East^;12-West^,bus,4197,94
94,1,California & Schubert,3197,41.930157,-87.697498,358,,bus,3197,94
94,1,California & Taylor,16098,41.869202,-87.695957,358,,bus,16098,94
94,1,California & Thomas,3178,41.900863,-87.696735,0,,bus,3178,94
94,1,California & Wabansia,3185,41.911973,-87.69699,0,,bus,3185,94
94,1,California & Walnut,4213,41.885502,-87.696385,356,,bus,4213,94
94,1,California & Walton,17153,41.898208,-87.696688,357,,bus,17153,94
94,1,California & Washington,4211,41.882663,-87.696275,357,,bus,4211,94
94,1,California & Wellington,3200,41.935617,-87.69761,356,,bus,3200,94
94,1,California & Wilcox,4208,41.879095,-87.696178,360,,bus,4208,94
94,1,California Pink Line Station,14607,41.854188,-87.695457,359,Pink*,bus,14607,94
94,1,Chicago & Grand,543,41.89557,-87.699008,90,65-East^;65-West^,bus,543,94
94,1,Cook County Criminal Court,4183,41.843515,-87.69513,356,,bus,4183,94
94,1,Damen & 70th Street,8719,41.766509,-87.673498,359,,bus,8719,94
94,1,Damen & 71st Street,18595,41.765103,-87.67348,0,,bus,18595,94
94,1,Damen & 72nd Street,8717,41.762882,-87.673402,359,,bus,8717,94
94,1,Damen & 73rd Street,8716,41.76105,-87.673361,359,,bus,8716,94
94,1,Fulton & California,4214,41.886677,-87.696895,265,,bus,4214,94
94,1,Fulton & Francisco,4215,41.886645,-87.698833,262,,bus,4215,94
94,2,Sacramento & Franklin,4222,41.889458,-87.701552,175,,bus,4222,94
94,2,Sacramento & Ohio,18093,41.89207,-87.702056,179,,bus,18093,94
94,2,Western & 51st Street,8279,41.801273,-87.684326,180,51-East^;51-West^,bus,8279,94
94,2,Western & 69th Street,8317,41.7682,-87.683207,358,49-North^;49-South^;X49-North^+;X49-South^+,bus,8317,94
94,2,Western & 71st Street,10147,41.765055,-87.683137,0,,bus,10147,94
94,2,Western Orange Line Station,14130,41.805313,-87.684052,196,48-North^;Orange*,bus,14130,94
95,3,1300 E 95th Street,11933,41.72217,-87.592156,87,,bus,11933,95
95,3,1500 E 95th Street,11935,41.722219,-87.588667,90,100-East^+,bus,11935,95
95,3,67th Street & Bennett,5312,41.773483,-87.579068,264,,bus,5312,95
95,3,67th Street & Blackstone,10070,41.773365,-87.58862,270,,bus,10070,95
95,3,67th Street & Cornell Drive,5315,41.773428,-87.585442,270,15-North^;15-South^;28-North^;6-North^+;6-South^+,bus,5315,95
95,3,67th Street & Cottage Grove,10081,41.77323,-87.605506,267,4-North^;4-South^;X4-North^+;X4-South^+,bus,10081,95
95,3,67th Street & Cregier,5313,41.773459,-87.581132,269,,bus,5313,95
95,3,67th Street & Dorchester,10071,41.773369,-87.590979,270,,bus,10071,95
95,3,67th Street & Drexel,10080,41.773243,-87.603198,268,,bus,10080,95
95,3,67th Street & East End,5314,41.77342,-87.583662,268,,bus,5314,95
95,3,67th Street & Ellis,10078,41.773268,-87.60075,270,,bus,10078,95
95,3,67th Street & Greenwood,10077,41.77328,-87.599337,270,,bus,10077,95
95,3,67th Street & Ingleside,10079,41.773256,-87.60196,269,,bus,10079,95
95,3,67th Street & Jeffery,5311,41.773532,-87.577065,270,67-East^;67-West^,bus,5311,95
95,3,67th Street & Kenwood,10072,41.773317,-87.592785,270,,bus,10072,95
95,3,67th Street & Kimbark,10073,41.773293,-87.594247,268,,bus,10073,95
95,3,67th Street & Langley,10082,41.773177,-87.608042,270,,bus,10082,95
95,3,67th Street & Minerva,10075,41.773316,-87.597107,270,,bus,10075,95
95,3,67th Street & St. Lawrence,10083,41.773148,-87.610441,268,,bus,10083,95
95,3,67th Street & Stony Island,10069,41.77338,-87.586745,266,,bus,10069,95
95,3,67th Street & University,10076,41.773287,-87.598314,268,,bus,10076,95
95,3,67th Street & Woodlawn,10074,41.773314,-87.595873,270,,bus,10074,95
95,3,69th Red Line Station,14139,41.768778,-87.62575,270,169-East^+;169-West^+;29-South^;30-North^;30-South^;5-East^;5-West^;67-East^;67-West^;71-North^;71-South^;Red*,bus,14139,95
95,3,69th Street & Anthony,7408,41.769447,-87.61421,270,,bus,7408,95
95,3,69th Street & Calumet,7410,41.769392,-87.616785,268,,bus,7410,95
95,3,69th Street & Indiana,7412,41.769327,-87.620108,269,,bus,7412,95
95,3,69th Street & King Drive,7409,41.76943,-87.61526,268,3-North^;3-South^,bus,7409,95
95,3,69th Street & Michigan,7413,41.769288,-87.621633,269,,bus,7413,95
95,3,69th Street & Prairie,7411,41.76936,-87.618407,268,,bus,7411,95
95,3,69th Street & Wabash,7414,41.769257,-87.623223,269,,bus,7414,95
95,3,75th Street & Clyde,10860,41.758972,-87.573493,268,,bus,10860,95
95,3,75th Street & Coles,14884,41.75998,-87.558519,236,,bus,14884,95
95,3,75th Street & Colfax,18231,41.759119,-87.561503,265,,bus,18231,95
95,3,75th Street & Crandon,10858,41.75903,-87.568643,270,,bus,10858,95
95,3,75th Street & Jeffery,10861,41.758948,-87.575992,269,75-East^;75-West^,bus,10861,95
95,3,75th Street & Kingston ,10855,41.759102,-87.56299,270,,bus,10855,95
95,3,75th Street & Paxton,10859,41.759003,-87.571088,269,,bus,10859,95
95,3,75th Street & Phillips ,10856,41.75908,-87.564582,269,,bus,10856,95
95,3,75th Street & South Shore,14893,41.760457,-87.557585,236,75-East^;75-West^,bus,14893,95
95,3,75th Street & Yates,10857,41.759055,-87.566231,269,,bus,10857,95
95,3,83rd Street & Coles,7017,41.744667,-87.548995,90,,bus,7017,95
95,3,83rd Street & Commercial,7016,41.744627,-87.551682,90,,bus,7016,95
95,3,87th Street & Longwood,9510,41.73575,-87.675945,276,87-East^,bus,9510,95
95,3,91st Street & Buffalo,7258,41.730155,-87.544418,90,26-North^+;26-South^+;87-East^,bus,7258,95
95,3,92nd Street & Baltimore,11953,41.728272,-87.548613,90,,bus,11953,95
95,3,92nd Street & Commercial,18687,41.728188,-87.550892,88,,bus,18687,95
95,3,93rd Street & Bennett,11938,41.726055,-87.578035,96,,bus,11938,95
95,3,93rd Street & Clyde,11940,41.726127,-87.573187,99,,bus,11940,95
95,3,93rd Street & Colfax,11946,41.726244,-87.561028,90,,bus,11946,95
95,3,93rd Street & Cregier,11937,41.726015,-87.580482,98,,bus,11937,95
95,3,93rd Street & Drexel,11927,41.725728,-87.601145,90,,bus,11927,95
95,3,93rd Street & East End,11936,41.725992,-87.582818,97,,bus,11936,95
95,3,93rd Street & Ellis,11928,41.725753,-87.599635,90,,bus,11928,95
95,3,93rd Street & Escanaba,11949,41.726357,-87.554082,90,,bus,11949,95
95,3,93rd Street & Essex,11945,41.726245,-87.563428,89,,bus,11945,95
95,3,93rd Street & Greenwood,11929,41.725792,-87.59749,90,,bus,11929,95
95,3,93rd Street & Jeffery,11939,41.726087,-87.57565,96,15-North^;15-South^;J14-North^;J14-South^,bus,11939,95
95,3,93rd Street & Manistee,11948,41.726317,-87.556863,89,,bus,11948,95
95,3,93rd Street & Marquette Avenue,11947,41.726308,-87.558247,89,,bus,11947,95
95,3,93rd Street & Oglesby,11943,41.726205,-87.567083,96,,bus,11943,95
95,3,93rd Street & Paxton,11941,41.72615,-87.570738,93,,bus,11941,95
95,3,93rd Street & Woodlawn,11930,41.725817,-87.595042,88,,bus,11930,95
95,3,93rd Street & Yates,11944,41.726213,-87.565843,90,,bus,11944,95
95,3,95th Red Line Station,14003,41.721618,-87.624616,101,100-East^+;100-West^+;5-East^;5-West^;9-North^;9-South^;Red*,bus,14003,95
95,3,95th Street & Ashland,3496,41.721135,-87.663009,89,9-South^;X9-South^+,bus,3496,95
95,3,95th Street & Bishop,3498,41.72116,-87.659267,90,9-North^,bus,3498,95
95,3,95th Street & Claremont,14541,41.720825,-87.680443,103,,bus,14541,95
95,3,95th Street & Damen ,15028,41.721017,-87.671972,90,,bus,15028,95
95,3,95th Street & Dorchester,11934,41.722191,-87.590073,89,,bus,11934,95
95,3,95th Street & Eberhart,2265,41.721875,-87.61162,90,,bus,2265,95
95,3,95th Street & Eggleston ,3509,41.721487,-87.634138,89,,bus,3509,95
95,3,95th Street & Forest,2818,41.721795,-87.616753,89,,bus,2818,95
95,3,95th Street & Halsted,15026,41.721371,-87.642655,90,108-North^;8A-North^,bus,15026,95
95,3,95th Street & Hoyne ,3489,41.720968,-87.67399,90,,bus,3489,95
95,3,95th Street & Indiana,2817,41.721738,-87.619202,89,,bus,2817,95
95,3,95th Street & King Drive,2819,41.721787,-87.614353,90,111-North^;111-South^;X4-North^+,bus,2819,95
95,3,95th Street & Langley,2461,41.721953,-87.606662,90,115-South^,bus,2461,95
95,3,95th Street & Leavitt,3488,41.72092,-87.677343,90,,bus,3488,95
95,3,95th Street & Longwood ,3492,41.721055,-87.669317,90,,bus,3492,95
95,3,95th Street & Longwood ,3493,41.721095,-87.667998,90,,bus,3493,95
95,3,95th Street & Loomis,15027,41.721187,-87.657194,82,,bus,15027,95
95,3,95th Street & Michigan,2816,41.721675,-87.620809,89,103-East^;103-West^;106-East^;106-West^;111-North^;111-South^;115-North^;115-South^;119-North^;119-South^;3-North^;3-South^;34-North^;34-South^;4-North^;4-South^;X4-South^+,bus,2816,95
95,3,95th Street & Morgan,3503,41.721298,-87.648212,89,,bus,3503,95
